OrderID,OrderDate,CustomerID,ProductID,EmployeeID,Quantity,UnitPrice,TotalPrice
10398,9/10/2024,1652,83,35,2,216.46,432.92
10399,3/13/2024,536,58,41,6,216.46,1298.76
10400,3/8/2024,311,93,72,9,216.46,1948.14
10401,2/7/2025,537,11,11,9,216.46,1948.14
10402,11/20/2024,1927,55,88,1,216.46,216.46
10403,6/17/2025,639,19,8,7,216.46,1515.22
10404,5/10/2024,234,92,54,7,216.46,1515.22
10405,9/16/2024,1233,39,94,2,216.46,432.92
10406,8/14/2024,605,85,1,4,216.46,865.84
10407,7/6/2024,94,90,98,8,216.46,1731.68
10408,12/1/2023,327,86,20,6,216.46,1298.76
10409,12/26/2023,225,70,100,7,216.46,1515.22
10410,9/12/2024,967,11,34,6,216.46,1298.76
10411,11/24/2023,890,14,57,9,216.46,1948.14
10412,10/13/2023,1816,60,98,9,216.46,1948.14
10413,2/28/2025,11,36,13,6,216.46,1298.76
10414,12/22/2024,1353,41,54,6,216.46,1298.76
10415,9/25/2023,1036,2,53,9,216.46,1948.14
10416,10/15/2024,35,57,52,9,216.46,1948.14
10417,4/16/2024,447,60,6,3,216.46,649.38
10418,9/18/2024,1476,20,36,7,216.46,1515.22
10419,5/9/2024,1764,22,25,3,216.46,649.38
10420,8/18/2023,1244,4,91,4,216.46,865.84
10421,3/28/2025,441,56,58,9,216.46,1948.14
10422,8/9/2024,653,93,55,8,216.46,1731.68
10423,1/31/2025,1559,58,95,6,216.46,1298.76
10424,7/24/2024,595,88,3,6,216.46,1298.76
10425,11/8/2024,229,65,28,8,216.46,1731.68
10426,7/4/2025,1959,88,68,2,216.46,432.92
10427,11/15/2024,344,58,81,5,216.46,1082.3
10428,11/11/2024,1104,30,38,7,216.46,1515.22
10429,9/3/2024,1377,76,34,3,216.46,649.38
10430,2/17/2025,1420,19,84,8,216.46,1731.68
10431,10/30/2023,1314,62,13,3,216.46,649.38
10432,2/1/2025,1479,68,5,4,216.46,865.84
10433,8/31/2024,1867,79,60,6,216.46,1298.76
10434,11/13/2024,1695,84,88,6,216.46,1298.76
10435,4/20/2024,989,44,17,2,216.46,432.92
10436,5/31/2024,1152,84,57,2,216.46,432.92
10437,1/3/2024,1726,61,31,3,216.46,649.38
10438,5/27/2025,909,21,92,3,216.46,649.38
10439,1/20/2025,1567,10,65,4,216.46,865.84
10440,4/26/2025,1922,30,66,4,216.46,865.84
10441,9/2/2023,1383,24,33,4,216.46,865.84
10442,9/29/2024,527,48,93,3,216.46,649.38
10443,3/31/2025,1337,55,4,1,216.46,216.46
10444,5/2/2024,75,52,82,9,216.46,1948.14
10445,8/22/2024,1570,38,55,2,216.46,432.92
10446,11/30/2024,1895,67,24,3,216.46,649.38
10447,12/5/2024,196,93,32,2,216.46,432.92
10448,3/22/2025,1867,8,73,6,216.46,1298.76
10449,9/11/2024,29,29,47,6,216.46,1298.76
10450,12/25/2023,706,10,16,1,216.46,216.46
10451,11/18/2023,1021,69,21,4,216.46,865.84
10452,4/23/2025,16,75,94,5,216.46,1082.3
10453,4/17/2025,1447,68,67,6,216.46,1298.76
10454,9/12/2023,1613,49,97,5,216.46,1082.3
10455,1/4/2024,805,58,31,3,216.46,649.38
10456,6/4/2024,1617,35,14,3,216.46,649.38
10457,2/26/2025,1429,50,6,3,216.46,649.38
10458,2/13/2024,940,40,69,6,216.46,1298.76
10459,1/6/2025,1660,12,29,4,216.46,865.84
10460,11/7/2023,1555,85,55,4,216.46,865.84
10461,9/30/2023,967,16,37,3,216.46,649.38
10462,6/24/2025,1638,78,59,4,216.46,865.84
10463,6/25/2024,1928,85,36,8,216.46,1731.68
10464,6/9/2024,1101,48,85,3,216.46,649.38
10465,11/24/2024,229,91,76,3,216.46,649.38
10466,2/24/2025,962,100,59,6,216.46,1298.76
10467,1/10/2025,1321,1,87,1,216.46,216.46
10468,4/22/2025,1534,65,78,6,216.46,1298.76
10469,6/14/2025,715,22,64,9,216.46,1948.14
10470,12/4/2024,984,15,43,3,216.46,649.38
10471,3/27/2025,1990,84,42,2,216.46,432.92
10472,10/13/2023,573,67,74,3,216.46,649.38
10473,12/6/2024,1562,14,60,3,216.46,649.38
10474,4/23/2024,1607,73,62,2,216.46,432.92
10475,2/15/2025,615,19,64,4,216.46,865.84
10476,6/15/2025,326,40,91,8,216.46,1731.68
10477,5/28/2025,1387,98,58,7,216.46,1515.22
10478,11/19/2023,1693,4,2,9,216.46,1948.14
10479,9/26/2024,875,33,78,8,216.46,1731.68
10480,6/8/2024,359,43,71,7,216.46,1515.22
10481,12/21/2023,1730,37,81,6,216.46,1298.76
10482,5/17/2024,1811,66,84,3,216.46,649.38
10483,7/2/2024,324,27,8,4,216.46,865.84
10484,7/8/2025,1722,45,56,8,216.46,1731.68
10485,1/9/2025,1350,81,84,2,216.46,432.92
10486,12/30/2024,1649,50,36,6,216.46,1298.76
10487,4/15/2024,1849,95,69,1,216.46,216.46
10488,1/7/2024,165,63,13,7,216.46,1515.22
10489,4/4/2025,1597,6,39,4,216.46,865.84
10490,5/29/2025,1628,95,81,1,216.46,216.46
10491,2/15/2024,798,67,6,5,216.46,1082.3
10492,5/15/2024,455,67,19,5,216.46,1082.3
10493,4/27/2025,1993,97,25,6,216.46,1298.76
10494,6/20/2024,1177,59,3,8,216.46,1731.68
10495,7/1/2024,1761,13,53,4,216.46,865.84
10496,3/7/2024,1151,21,28,7,216.46,1515.22
10497,10/26/2023,193,64,26,4,216.46,865.84
10498,1/25/2024,627,37,47,2,216.46,432.92
10499,10/29/2023,1798,80,8,8,216.46,1731.68
10500,7/10/2025,530,85,57,5,216.46,1082.3
10501,1/30/2024,1034,48,55,4,216.46,865.84
10502,1/28/2025,92,56,79,2,216.46,432.92
10503,6/4/2025,139,44,1,7,216.46,1515.22
10504,10/6/2023,481,13,40,5,216.46,1082.3
10505,9/12/2024,449,4,23,9,216.46,1948.14
10506,4/1/2024,1357,95,100,7,216.46,1515.22
10507,2/26/2025,869,73,54,9,216.46,1948.14
10508,12/26/2023,340,33,42,5,216.46,1082.3
10509,5/12/2025,1985,37,80,6,216.46,1298.76
10510,6/7/2024,1076,53,50,8,216.46,1731.68
10511,3/11/2024,1731,24,4,6,216.46,1298.76
10512,10/5/2023,466,89,8,4,216.46,865.84
10513,9/6/2024,718,51,36,2,216.46,432.92
10514,1/11/2024,799,41,10,6,216.46,1298.76
10515,9/10/2024,475,29,30,9,216.46,1948.14
10516,4/9/2024,401,59,100,8,216.46,1731.68
10517,2/5/2025,1463,40,16,3,216.46,649.38
10518,4/5/2025,1902,51,30,5,216.46,1082.3
10519,1/11/2025,605,50,64,6,216.46,1298.76
10520,10/14/2024,932,36,74,7,216.46,1515.22
10521,6/12/2025,997,79,11,2,216.46,432.92
10522,2/12/2025,922,60,34,6,216.46,1298.76
10523,1/27/2025,821,18,80,2,216.46,432.92
10524,11/4/2024,657,20,55,8,216.46,1731.68
10525,11/2/2023,598,5,83,7,216.46,1515.22
10526,5/17/2025,1533,18,4,2,216.46,432.92
10527,12/24/2024,1177,40,49,4,216.46,865.84
10528,4/1/2024,514,1,44,7,216.46,1515.22
10529,7/20/2023,1527,19,31,9,216.46,1948.14
10530,7/6/2025,1878,87,48,3,216.46,649.38
10531,8/11/2024,1925,26,99,8,216.46,1731.68
10532,9/21/2023,1796,29,98,9,216.46,1948.14
10533,12/12/2023,1700,59,26,8,216.46,1731.68
10534,7/15/2023,1030,63,70,4,216.46,865.84
10535,11/1/2023,500,98,97,4,216.46,865.84
10536,3/21/2025,1685,83,91,7,216.46,1515.22
10537,3/27/2025,717,62,12,4,216.46,865.84
10538,4/26/2025,1142,48,45,7,216.46,1515.22
10539,3/20/2024,1509,62,8,9,216.46,1948.14
10540,6/3/2024,601,18,9,9,216.46,1948.14
10541,10/31/2023,666,66,1,9,216.46,1948.14
10542,1/10/2024,1975,27,5,6,216.46,1298.76
10543,4/30/2024,1703,6,71,1,216.46,216.46
10544,6/12/2025,468,70,82,8,216.46,1731.68
10545,7/19/2023,161,59,54,6,216.46,1298.76
10546,12/1/2023,270,6,24,7,216.46,1515.22
10547,8/9/2024,1080,31,26,2,216.46,432.92
10548,12/10/2023,228,94,10,3,216.46,649.38
10549,3/2/2025,849,56,61,6,216.46,1298.76
10550,5/25/2024,149,54,40,3,216.46,649.38
10551,6/11/2024,1070,85,44,5,216.46,1082.3
10552,9/11/2024,1168,41,12,4,216.46,865.84
10553,8/18/2024,1774,18,22,5,216.46,1082.3
10554,8/6/2023,1808,87,27,8,216.46,1731.68
10555,12/3/2024,632,23,67,4,216.46,865.84
10556,2/1/2025,1364,92,82,9,216.46,1948.14
10557,11/16/2024,413,36,69,3,216.46,649.38
10558,5/31/2025,1756,25,14,7,216.46,1515.22
10559,7/22/2023,520,7,25,7,216.46,1515.22
10560,5/30/2025,1368,82,52,1,216.46,216.46
10561,11/5/2024,387,20,95,3,216.46,649.38
10562,10/25/2024,1497,5,85,1,216.46,216.46
10563,4/5/2025,275,18,59,8,216.46,1731.68
10564,11/19/2023,353,33,38,5,216.46,1082.3
10565,8/16/2024,1090,79,20,4,216.46,865.84
10566,6/5/2024,1103,35,78,3,216.46,649.38
10567,10/15/2024,598,65,20,7,216.46,1515.22
10568,12/16/2024,1660,63,56,8,216.46,1731.68
10569,11/5/2023,1226,85,30,8,216.46,1731.68
10570,11/4/2024,1686,72,41,1,216.46,216.46
10571,12/20/2023,558,71,84,7,216.46,1515.22
10572,9/7/2023,113,41,71,5,216.46,1082.3
10573,1/10/2024,1115,50,63,2,216.46,432.92
10574,4/16/2025,141,30,69,8,216.46,1731.68
10575,3/19/2024,1313,38,95,2,216.46,432.92
10576,12/21/2024,1925,35,29,6,216.46,1298.76
10577,12/22/2023,730,66,79,5,216.46,1082.3
10578,11/18/2023,589,46,89,6,216.46,1298.76
10579,4/16/2025,411,8,77,8,216.46,1731.68
10580,2/13/2025,377,68,44,9,216.46,1948.14
10581,12/23/2024,1408,37,88,3,216.46,649.38
10582,11/19/2023,1870,85,79,3,216.46,649.38
10583,9/4/2023,1176,13,88,7,216.46,1515.22
10584,1/20/2024,1859,73,90,3,216.46,649.38
10585,1/21/2024,751,45,83,5,216.46,1082.3
10586,3/13/2025,627,29,57,4,216.46,865.84
10587,12/23/2023,1343,41,24,9,216.46,1948.14
10588,9/1/2023,1393,56,19,8,216.46,1731.68
10589,1/16/2024,1630,88,17,9,216.46,1948.14
10590,8/29/2023,995,16,69,6,216.46,1298.76
10591,12/13/2023,1584,12,61,2,216.46,432.92
10592,12/12/2023,703,66,4,8,216.46,1731.68
10593,8/4/2024,462,62,22,1,216.46,216.46
10594,8/10/2024,12,19,74,5,216.46,1082.3
10595,2/25/2024,1180,30,85,2,216.46,432.92
10596,6/22/2024,1708,16,89,7,216.46,1515.22
10597,3/25/2024,477,88,6,5,216.46,1082.3
10598,5/18/2025,939,13,30,3,216.46,649.38
10599,3/6/2025,401,69,93,7,216.46,1515.22
10600,10/26/2024,808,23,75,3,216.46,649.38
10601,11/30/2024,177,62,11,6,216.46,1298.76
10602,3/10/2025,1365,31,48,4,216.46,865.84
10603,3/26/2024,57,53,46,2,216.46,432.92
10604,4/24/2024,1879,17,27,9,216.46,1948.14
10605,12/13/2023,1876,49,19,6,216.46,1298.76
10606,7/12/2024,448,49,86,5,216.46,1082.3
10607,7/15/2024,203,67,92,5,216.46,1082.3
10608,9/20/2024,1721,26,59,8,216.46,1731.68
10609,3/30/2024,1657,13,68,5,216.46,1082.3
10610,9/17/2023,738,38,54,8,216.46,1731.68
10611,8/28/2024,202,22,83,8,216.46,1731.68
10612,7/24/2024,1354,85,17,1,216.46,216.46
10613,10/16/2024,363,29,50,4,216.46,865.84
10614,8/18/2023,892,45,40,9,216.46,1948.14
10615,4/30/2024,454,46,100,2,216.46,432.92
10616,4/16/2025,356,39,87,4,216.46,865.84
10617,12/30/2023,216,69,92,4,216.46,865.84
10618,10/12/2024,972,78,11,1,216.46,216.46
10619,3/22/2025,555,82,14,7,216.46,1515.22
10620,3/1/2024,887,68,13,1,216.46,216.46
10621,6/26/2024,23,97,88,5,216.46,1082.3
10622,10/15/2024,155,39,80,8,216.46,1731.68
10623,1/18/2025,1210,20,28,4,216.46,865.84
10624,6/2/2024,249,77,94,5,216.46,1082.3
10625,6/29/2025,749,100,44,3,216.46,649.38
10626,4/25/2025,805,68,63,5,216.46,1082.3
10627,8/15/2023,134,35,61,3,216.46,649.38
10628,5/23/2025,321,8,91,4,216.46,865.84
10629,6/26/2025,390,52,17,3,216.46,649.38
10630,8/9/2024,434,40,50,5,216.46,1082.3
10631,11/15/2024,1046,36,26,2,216.46,432.92
10632,7/22/2024,873,6,7,9,216.46,1948.14
10633,9/18/2024,1624,86,99,3,216.46,649.38
10634,8/19/2023,1689,70,79,1,216.46,216.46
10635,3/15/2024,1149,100,16,5,216.46,1082.3
10636,1/28/2025,1103,73,85,4,216.46,865.84
10637,10/29/2024,858,16,17,2,216.46,432.92
10638,2/10/2024,1992,46,90,8,216.46,1731.68
10639,6/6/2024,51,59,35,9,216.46,1948.14
10640,2/2/2024,1752,38,84,6,216.46,1298.76
10641,8/24/2024,176,97,84,8,216.46,1731.68
10642,8/22/2024,870,18,23,2,216.46,432.92
10643,3/31/2024,253,12,69,6,216.46,1298.76
10644,3/17/2024,966,54,9,1,216.46,216.46
10645,9/4/2024,1270,91,87,3,216.46,649.38
10646,1/3/2025,739,47,18,7,216.46,1515.22
10647,12/30/2024,1130,1,93,1,216.46,216.46
10648,10/19/2024,1217,15,75,6,216.46,1298.76
10649,9/17/2023,1340,91,48,7,216.46,1515.22
10650,6/14/2025,302,80,72,3,216.46,649.38
10651,7/27/2023,548,21,91,8,216.46,1731.68
10652,4/4/2024,1978,1,66,8,216.46,1731.68
10653,3/29/2024,716,93,23,5,216.46,1082.3
10654,1/10/2024,1958,67,85,2,216.46,432.92
10655,10/2/2023,779,12,10,2,216.46,432.92
10656,4/27/2025,268,28,38,5,216.46,1082.3
10657,10/30/2024,1194,39,59,4,216.46,865.84
10658,5/11/2024,1010,37,68,4,216.46,865.84
10659,2/19/2024,551,95,85,5,216.46,1082.3
10660,1/25/2024,1479,60,43,1,216.46,216.46
10661,11/20/2024,1675,31,12,7,216.46,1515.22
10662,6/10/2024,1316,58,53,3,216.46,649.38
10663,11/14/2023,1588,97,14,8,216.46,1731.68
10664,1/13/2024,1823,97,52,9,216.46,1948.14
10665,5/6/2024,1825,11,84,8,216.46,1731.68
10666,5/13/2025,1165,29,72,2,216.46,432.92
10667,2/2/2025,1170,89,91,7,216.46,1515.22
10668,1/16/2025,1449,13,61,4,216.46,865.84
10669,9/18/2023,314,51,41,5,216.46,1082.3
10670,1/6/2024,184,54,21,5,216.46,1082.3
10671,1/26/2025,1688,19,48,9,216.46,1948.14
10672,6/29/2024,713,58,56,2,216.46,432.92
10673,1/25/2025,128,36,35,2,216.46,432.92
10674,6/9/2024,1311,28,44,3,216.46,649.38
10675,10/23/2024,1847,68,39,5,216.46,1082.3
10676,3/15/2024,1277,3,15,4,216.46,865.84
10677,12/3/2024,1802,89,12,9,216.46,1948.14
10678,6/27/2025,700,41,98,3,216.46,649.38
10679,3/24/2024,386,35,8,1,216.46,216.46
10680,10/1/2024,1254,93,94,5,216.46,1082.3
10681,2/10/2025,271,93,67,8,216.46,1731.68
10682,9/4/2024,1795,76,94,1,216.46,216.46
10683,3/30/2024,811,99,93,1,216.46,216.46
10684,5/24/2025,415,84,1,6,216.46,1298.76
10685,11/13/2024,198,81,80,7,216.46,1515.22
10686,1/24/2025,1347,76,42,8,216.46,1731.68
10687,6/10/2024,1080,50,31,8,216.46,1731.68
10688,2/2/2025,831,100,74,3,216.46,649.38
10689,12/1/2024,1227,74,30,4,216.46,865.84
10690,7/18/2023,1807,82,43,9,216.46,1948.14
10691,1/18/2025,1645,30,26,5,216.46,1082.3
10692,5/10/2025,628,72,12,9,216.46,1948.14
10693,4/18/2024,604,77,59,5,216.46,1082.3
10694,6/25/2025,1162,95,69,5,216.46,1082.3
10695,6/28/2024,1446,70,73,9,216.46,1948.14
10696,12/26/2024,1839,54,11,6,216.46,1298.76
10697,3/14/2024,1081,71,47,3,216.46,649.38
10698,7/23/2024,1586,85,23,5,216.46,1082.3
10699,8/29/2023,1010,51,81,1,216.46,216.46
10700,8/25/2024,71,28,43,9,216.46,1948.14
10701,3/24/2024,911,64,77,7,216.46,1515.22
10702,12/4/2023,1938,85,81,1,216.46,216.46
10703,10/15/2023,594,21,87,4,216.46,865.84
10704,4/2/2024,1396,88,39,2,216.46,432.92
10705,12/31/2023,1641,27,73,3,216.46,649.38
10706,12/13/2023,600,27,82,4,216.46,865.84
10707,1/11/2024,514,77,55,2,216.46,432.92
10708,12/30/2023,1896,50,18,1,216.46,216.46
10709,11/27/2024,84,29,94,4,216.46,865.84
10710,10/11/2023,994,39,42,9,216.46,1948.14
10711,12/26/2024,1067,57,26,9,216.46,1948.14
10712,10/4/2024,1690,92,18,9,216.46,1948.14
10713,6/13/2024,839,37,85,3,216.46,649.38
10714,10/3/2023,1958,93,41,1,216.46,216.46
10715,6/1/2024,606,64,42,1,216.46,216.46
10716,1/3/2024,810,48,33,3,216.46,649.38
10717,11/18/2023,133,22,43,8,216.46,1731.68
10718,1/24/2024,1419,100,14,4,216.46,865.84
10719,6/19/2024,1089,30,55,8,216.46,1731.68
10720,5/6/2025,290,28,58,7,216.46,1515.22
10721,7/13/2024,376,23,10,8,216.46,1731.68
10722,10/8/2023,769,97,28,2,216.46,432.92
10723,1/8/2025,467,4,14,8,216.46,1731.68
10724,3/1/2024,1922,3,83,9,216.46,1948.14
10725,7/14/2023,1237,61,26,6,216.46,1298.76
10726,1/23/2024,1172,96,74,3,216.46,649.38
10727,5/13/2025,1597,4,17,7,216.46,1515.22
10728,3/8/2025,471,65,34,9,216.46,1948.14
10729,5/21/2024,149,12,14,8,216.46,1731.68
10730,12/5/2024,88,13,26,8,216.46,1731.68
10731,4/22/2025,1348,34,34,7,216.46,1515.22
10732,8/6/2023,1919,59,83,5,216.46,1082.3
10733,6/9/2025,396,93,24,2,216.46,432.92
10734,1/1/2024,790,73,95,5,216.46,1082.3
10735,5/7/2024,1428,31,70,5,216.46,1082.3
10736,12/4/2023,1106,71,20,2,216.46,432.92
10737,2/16/2025,1665,13,39,1,216.46,216.46
10738,3/3/2025,1310,54,45,5,216.46,1082.3
10739,4/22/2024,1406,2,34,6,216.46,1298.76
10740,1/7/2024,865,33,22,7,216.46,1515.22
10741,2/11/2025,1816,50,71,2,216.46,432.92
10742,1/17/2025,1294,7,33,6,216.46,1298.76
10743,11/9/2024,1316,18,6,8,216.46,1731.68
10744,1/15/2024,1477,51,16,6,216.46,1298.76
10745,7/7/2024,1739,8,72,3,216.46,649.38
10746,3/1/2025,24,55,23,3,216.46,649.38
10747,7/12/2023,956,76,18,7,216.46,1515.22
10748,5/12/2024,1887,43,14,2,216.46,432.92
10749,8/4/2023,311,59,50,3,216.46,649.38
10750,10/25/2023,1485,30,61,7,216.46,1515.22
10751,9/8/2024,1232,59,36,9,216.46,1948.14
10752,5/13/2024,1816,9,15,1,216.46,216.46
10753,8/20/2024,1741,92,5,5,216.46,1082.3
10754,7/31/2024,664,68,53,2,216.46,432.92
10755,4/13/2024,438,39,48,5,216.46,1082.3
10756,4/27/2024,1562,81,79,6,216.46,1298.76
10757,4/19/2025,706,11,11,8,216.46,1731.68
10758,11/12/2024,1360,2,2,7,216.46,1515.22
10759,8/20/2023,422,23,87,5,216.46,1082.3
10760,9/28/2024,1774,63,24,5,216.46,1082.3
10761,1/7/2024,321,22,82,2,216.46,432.92
10762,12/14/2024,1521,61,68,6,216.46,1298.76
10763,2/23/2024,587,26,79,3,216.46,649.38
10764,3/31/2025,947,12,12,6,216.46,1298.76
10765,2/16/2024,1187,32,59,3,216.46,649.38
10766,3/13/2025,1835,9,67,2,216.46,432.92
10767,12/29/2023,1565,69,32,8,216.46,1731.68
10768,6/28/2025,1189,90,36,4,216.46,865.84
10769,12/27/2024,849,71,21,5,216.46,1082.3
10770,1/20/2025,1722,93,70,9,216.46,1948.14
10771,7/15/2024,1590,33,66,4,216.46,865.84
10772,10/28/2023,1319,24,9,1,216.46,216.46
10773,8/30/2023,42,89,76,6,216.46,1298.76
10774,12/13/2023,1948,95,44,5,216.46,1082.3
10775,8/1/2024,1309,93,59,3,216.46,649.38
10776,8/26/2023,939,69,24,5,216.46,1082.3
10777,10/16/2023,387,38,63,8,216.46,1731.68
10778,1/15/2025,1162,11,78,1,216.46,216.46
10779,4/27/2025,1211,32,41,4,216.46,865.84
10780,12/15/2023,910,64,76,3,216.46,649.38
10781,7/2/2024,716,72,91,4,216.46,865.84
10782,4/17/2025,431,20,74,2,216.46,432.92
10783,6/26/2024,554,34,2,2,216.46,432.92
10784,4/22/2024,1886,42,95,2,216.46,432.92
10785,4/27/2024,1440,8,28,3,216.46,649.38
10786,11/28/2023,800,66,16,9,216.46,1948.14
10787,8/22/2024,426,21,59,5,216.46,1082.3
10788,3/24/2025,1440,79,1,4,216.46,865.84
10789,5/9/2025,26,70,86,4,216.46,865.84
10790,5/21/2025,1395,5,1,3,216.46,649.38
10791,5/4/2024,385,67,31,9,216.46,1948.14
10792,12/23/2024,56,43,22,1,216.46,216.46
10793,6/24/2024,1277,16,98,6,216.46,1298.76
10794,9/30/2024,634,99,76,4,216.46,865.84
10795,7/25/2024,106,73,59,8,216.46,1731.68
10796,6/6/2024,1154,35,87,7,216.46,1515.22
10797,1/27/2024,849,83,28,3,216.46,649.38
10798,10/19/2024,670,43,76,5,216.46,1082.3
10799,12/29/2024,376,98,27,4,216.46,865.84
10800,11/17/2024,743,39,87,4,216.46,865.84
10801,9/11/2023,967,10,1,8,216.46,1731.68
10802,3/5/2025,308,74,2,9,216.46,1948.14
10803,10/22/2023,91,20,95,4,216.46,865.84
10804,1/18/2025,1417,1,66,2,216.46,432.92
10805,10/24/2023,1558,6,49,1,216.46,216.46
10806,12/8/2024,802,53,89,4,216.46,865.84
10807,6/23/2024,110,46,19,8,216.46,1731.68
10808,10/6/2024,1585,66,28,5,216.46,1082.3
10809,10/14/2023,1665,38,70,2,216.46,432.92
10810,8/30/2023,585,33,39,4,216.46,865.84
10811,10/23/2024,340,67,19,4,216.46,865.84
10812,6/15/2024,1589,100,64,5,216.46,1082.3
10813,4/11/2025,979,77,58,2,216.46,432.92
10814,11/15/2024,356,35,17,7,216.46,1515.22
10815,2/22/2024,1916,79,70,5,216.46,1082.3
10816,1/7/2024,168,45,79,4,216.46,865.84
10817,9/12/2024,557,22,86,8,216.46,1731.68
10818,4/21/2024,1476,68,41,2,216.46,432.92
10819,2/5/2024,905,17,98,1,216.46,216.46
10820,1/5/2025,105,5,5,6,216.46,1298.76
10821,4/3/2025,150,85,23,8,216.46,1731.68
10822,5/4/2024,146,57,69,7,216.46,1515.22
10823,2/17/2024,716,88,10,9,216.46,1948.14
10824,2/24/2024,874,95,68,1,216.46,216.46
10825,12/18/2024,299,40,12,3,216.46,649.38
10826,4/7/2025,1191,30,10,9,216.46,1948.14
10827,9/18/2024,1737,42,60,5,216.46,1082.3
10828,3/23/2024,646,7,30,6,216.46,1298.76
10829,10/24/2024,723,71,24,7,216.46,1515.22
10830,1/28/2025,1072,91,69,3,216.46,649.38
10831,3/1/2025,638,88,13,7,216.46,1515.22
10832,9/17/2024,239,19,100,3,216.46,649.38
10833,3/21/2024,1031,41,9,6,216.46,1298.76
10834,2/8/2024,464,34,18,8,216.46,1731.68
10835,11/9/2024,453,22,35,7,216.46,1515.22
10836,11/8/2023,784,52,95,5,216.46,1082.3
10837,6/29/2025,897,91,88,6,216.46,1298.76
10838,1/22/2025,371,6,4,4,216.46,865.84
10839,1/15/2025,1573,74,41,2,216.46,432.92
10840,10/27/2023,487,95,26,7,216.46,1515.22
10841,4/25/2025,1235,25,44,4,216.46,865.84
10842,12/2/2024,165,66,42,6,216.46,1298.76
10843,12/18/2023,1149,10,10,2,216.46,432.92
10844,11/4/2023,1361,74,73,2,216.46,432.92
10845,11/5/2023,192,26,1,6,216.46,1298.76
10846,10/17/2024,730,5,54,8,216.46,1731.68
10847,3/20/2025,214,86,16,1,216.46,216.46
10848,2/10/2025,574,68,46,7,216.46,1515.22
10849,5/12/2024,1352,98,13,6,216.46,1298.76
10850,1/29/2025,957,71,64,5,216.46,1082.3
10851,10/29/2024,381,50,78,8,216.46,1731.68
10852,4/19/2024,673,17,87,1,216.46,216.46
10853,10/11/2024,1602,11,55,5,216.46,1082.3
10854,6/22/2025,798,53,63,6,216.46,1298.76
10855,1/17/2025,239,50,18,4,216.46,865.84
10856,5/19/2025,1556,8,61,2,216.46,432.92
10857,9/7/2023,700,92,92,8,216.46,1731.68
10858,6/9/2025,1106,97,20,5,216.46,1082.3
10859,1/22/2025,1387,62,65,6,216.46,1298.76
10860,3/4/2024,505,89,64,9,216.46,1948.14
10861,6/6/2025,202,85,76,2,216.46,432.92
10862,5/9/2025,920,76,91,5,216.46,1082.3
10863,8/29/2023,1528,90,64,1,216.46,216.46
10864,9/26/2023,1668,29,13,3,216.46,649.38
10865,1/14/2025,37,99,68,6,216.46,1298.76
10866,8/13/2023,644,44,89,8,216.46,1731.68
10867,8/15/2024,1613,45,70,5,216.46,1082.3
10868,9/27/2024,1625,29,57,4,216.46,865.84
10869,2/11/2024,1997,88,45,5,216.46,1082.3
10870,7/24/2023,1426,59,86,4,216.46,865.84
10871,8/27/2024,765,15,38,2,216.46,432.92
10872,2/2/2025,1880,70,54,1,216.46,216.46
10873,4/14/2025,706,96,36,8,216.46,1731.68
10874,1/26/2025,1200,44,67,1,216.46,216.46
10875,4/24/2025,545,98,79,2,216.46,432.92
10876,1/29/2025,1594,36,11,5,216.46,1082.3
10877,2/26/2025,1491,84,98,8,216.46,1731.68
10878,10/26/2023,1225,57,27,3,216.46,649.38
10879,6/25/2025,540,64,87,9,216.46,1948.14
10880,12/27/2023,1571,76,17,6,216.46,1298.76
10881,6/3/2024,1017,99,87,3,216.46,649.38
10882,8/13/2023,1661,38,98,7,216.46,1515.22
10883,9/30/2024,394,17,85,7,216.46,1515.22
10884,5/25/2025,833,27,33,7,216.46,1515.22
10885,6/11/2024,1066,17,5,4,216.46,865.84
10886,10/21/2023,597,63,81,6,216.46,1298.76
10887,11/21/2023,393,11,62,3,216.46,649.38
10888,7/22/2024,700,64,65,4,216.46,865.84
10889,11/11/2024,1647,39,71,3,216.46,649.38
10890,9/13/2023,1807,2,67,3,216.46,649.38
10891,11/29/2023,441,66,90,1,216.46,216.46
10892,5/14/2024,1861,54,80,5,216.46,1082.3
10893,1/8/2024,1641,29,80,3,216.46,649.38
10894,5/8/2025,1530,45,44,1,216.46,216.46
10895,11/17/2023,918,88,14,9,216.46,1948.14
10896,12/5/2023,320,88,90,4,216.46,865.84
10897,7/21/2023,553,80,91,9,216.46,1948.14
10898,12/5/2023,1239,31,57,2,216.46,432.92
10899,11/13/2023,1095,49,48,2,216.46,432.92
10900,7/15/2023,568,9,17,4,216.46,865.84
10901,5/12/2024,919,27,44,4,216.46,865.84
10902,4/10/2024,236,56,4,5,216.46,1082.3
10903,1/7/2024,1305,78,81,1,216.46,216.46
10904,1/15/2024,987,45,97,5,216.46,1082.3
10905,10/11/2023,1641,89,30,2,216.46,432.92
10906,4/7/2024,1926,43,85,5,216.46,1082.3
10907,4/9/2025,1911,22,81,6,216.46,1298.76
10908,12/16/2024,1186,99,75,3,216.46,649.38
10909,6/20/2025,1215,33,55,4,216.46,865.84
10910,4/12/2025,1033,27,30,5,216.46,1082.3
10911,1/2/2025,60,40,18,6,216.46,1298.76
10912,11/7/2024,893,26,84,9,216.46,1948.14
